Uniq Id,Selling Price,Item Sold,Product Name,Product Url,Category
ee4f7424fcbf4e3767bd0018e4c3e1d3,14.99,3787,"Paw Patrol, Mighty Pups Charged Up Chase’s Deluxe Vehicle With Lights And Sounds",https://www.amazon.com/Paw-Patrol-Mighty-Charged-Vehicle/dp/B07WHLYW7F?cm1=tx&cd1=pp&did=56f6b05fd2130a015751f56dba2b373e,Toys & Games | Baby & Toddler Toys
a837eca35fd596cd19b7c5601a1342bc,11.42,4037,Alex Discover Button Art Activity Set Kids Art And Craft Activity,https://www.amazon.com/ALEX-Discover-Button-Art-Activity/dp/B003AP4JPE?cm1=tx&cd1=pp&did=2c4ca586295011e0e4d2532298cc3c0e,Toys & Games | Baby & Toddler Toys | Sorting & Stacking Toys
b4358a38037a7e7fbcd7fe16970e7bff,17.75,994,Dc Collectibles Dctv: Black Lightning Resin Statue,https://www.amazon.com/DC-Collectibles-DCTV-Lightning-Statue/dp/B077SCH3B2?cm1=tx&cd1=pp&did=cff1a37dd7e446df3609b470dd8b81b1,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues"
83e5bb2c78aa73a08f2363e66fcd9e1b,14.73,261,Rubie's Adult 2-tone Costume Wig,https://www.amazon.com/Rubies-Pastel-Cotton-Candy-Curly/dp/B00C0PE8L0?cm1=tx&cd1=pp&did=769cedf49263ffe8f1b441728a5654fe,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Wigs"
ca1066833c4acdb86c6f8d1e151d651e,28.74,1397,Funko Pop! Rides: Mulan - Mulan On Khan,https://www.amazon.com/Funko-Pop-Rides-Mulan-Khan/dp/B07W45KR12?cm1=tx&cd1=pp&did=de54329aaeaccc75ec91767070267039,Toys & Games | Toy Figures & Playsets | Action Figures
88f6235d5f16bcaf83a9fd886bfdd565,114.57,1144,Flaghouse Chrome Bowling Ball Ramp,https://www.amazon.com/Flaghouse-Chrome-Bowling-Ball-Ramp/dp/B007Y76T3O?cm1=tx&cd1=pp&did=0293891cdd0c45c692c96e7ddaa05539,""
37ec1604ef5bdfaaafd75a1bbaf5ec91,17.49,3086,"Trends International Dc Comics Movie-batman V Superman Wall Poster, 14.725\" X 22.375\", Premium Unframed",https://www.amazon.com/Trends-International-Movie-Batman-Superman-Unframed/dp/B07ZGDW3L5?cm1=tx&cd1=pp&did=f3c33dce855439743eef2cdcef5942f2,Toys & Games | Toy Figures & Playsets | Action Figures
a7a21a6b83ba70d2910c44d73b6b7725,12.29,921,"Aurora World Sweet And Softer Perky Penguin 9.5\" Plush",https://www.amazon.com/Aurora-World-Sweet-Softer-Penguin/dp/B00B4WJB26?cm1=tx&cd1=pp&did=214ace5be33d6b7ce4bb1aa4d1729772,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
18bf3174cb5fcba9e72702c927019cb3,9.27,2161,Baby Alive Luv 'n Snuggle Baby Doll Blond,https://www.amazon.com/Baby-Alive-Snuggle-Doll-Blond/dp/B00RGGGCCQ?cm1=tx&cd1=pp&did=aa14fa5873f5d94f2aaf32a5426d5e60,Toys & Games | Dolls & Accessories | Dolls
27006457c5a1578ed9d45ff737055656,22.99,2381,Mega Construx Welliewishers Playful Playhouse Buildable Playset,https://www.amazon.com/Mega-Construx-Welliewishers-Playhouse-Buildable/dp/B01N5QY3A1?cm1=tx&cd1=pp&did=7ae9c0f65271c4bc7673c65b34ccbcd3,Toys & Games | Dolls & Accessories | Playsets
b2c24314887c92d7464a191f3c54de52,14.41,1317,Aurora World Miyoni Poodle Pup Plush,https://www.amazon.com/Aurora-World-Miyoni-Poodle-Plush/dp/B01BKUF2WE?cm1=tx&cd1=pp&did=2296e4f1b070a41346eb9a5dc00441d9,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
